,AIBeta_3_0.35,AIBeta_3_0.40,AIBeta_3_0.45,AIBeta_3_0.50,AIBeta_4_0.35,AIBeta_4_0.40,AIBeta_4_0.45,AIBeta_4_0.50,AIBeta_5_0.35,AIBeta_5_0.40,AIBeta_5_0.45,AIBeta_5_0.50,AIBeta_6_0.35,AIBeta_6_0.40,AIBeta_6_0.45,AIBeta_6_0.50,AIBeta_7_0.35,AIBeta_7_0.40,AIBeta_7_0.45,AIBeta_7_0.50,AIBeta_8_0.35,AIBeta_8_0.40,AIBeta_8_0.45,AIBeta_8_0.50,AIBeta_9_0.35,AIBeta_9_0.40,AIBeta_9_0.45,AIBeta_9_0.50,AIBeta_10_0.35,AIBeta_10_0.40,AIBeta_10_0.45,AIBeta_10_0.50,AIBeta_11_0.35,AIBeta_11_0.40,AIBeta_11_0.45,AIBeta_11_0.50,AIBeta_12_0.35,AIBeta_12_0.40,AIBeta_12_0.45,AIBeta_12_0.50
start,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00
end,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00
ytd,0.021192254409933664,0.007500853047040845,-0.0043076763719357425,-0.014973464330612196,0.01091998035261632,-0.010535914472274532,-0.024363992385723177,-0.03413737555546348,-0.002169834418144889,-0.02015450172383193,-0.02272425799518729,-0.021543077831330137,0.012735681997613213,0.024446548714115224,0.028957717590674337,0.032012522088493034,0.029371385577912745,0.039012503500245765,0.04440228764946852,0.0498525408938022,0.05184531418145166,0.055990878684336165,0.0597171151235385,0.06263824464846524,0.047118759513161024,0.04773240997663031,0.04756314830845443,0.050564506336029824,0.0638748195179113,0.06507219367482553,0.06761718076070533,0.06835323252118242,0.05557281550423099,0.045275269186344724,0.04833918831529482,0.04921758142030308,0.06451450628181776,0.06702346784223967,0.06410097496577727,0.06290999230642491
one_year,0.11288144994263116,0.1064059334842149,0.09170563359352846,0.07108002601272578,0.1038986349879083,0.07648965854126866,0.06078184090052585,0.0529466551871689,0.04916976050385102,0.022712641054229543,0.017825864023603533,0.018128909585512165,0.07322456411340394,0.08319395763699489,0.08747284360883745,0.09008782232255985,0.0652746222924463,0.07345822749208919,0.0789491482187199,0.08375323878332486,0.10110560057695372,0.1077781612300519,0.11057980155687086,0.11313951759690033,0.10555720055263174,0.1023310795210155,0.1008432412803919,0.10031677987728238,0.12814632535458625,0.11946254169442061,0.1199834810737257,0.11778061289024833,0.10368699127654746,0.08912420688118061,0.09044674709713396,0.08932111246592256,0.11438107488316773,0.10833294875594679,0.1007445836230565,0.09609771975519754
three_year,0.0621777245918016,0.05896543543699995,0.054382168480620274,0.05375550832250875,0.07227899956156403,0.058763100850157235,0.057204669888298865,0.05271474775324991,0.0749129925744525,0.06273207933886549,0.061886147555901605,0.05754315207045457,0.07017240135402858,0.07615318213076705,0.08358727633520546,0.09070741338154797,0.06841619092410078,0.0675068035344275,0.07225624143630549,0.07713723289349983,0.08050578281453413,0.0895524057796413,0.0913055061625665,0.09425948363526548,0.09015321898258888,0.09221405445348774,0.09222969553774552,0.0960130170895408,0.11024626129576753,0.10824714371448096,0.11235189579627325,0.11938200183322656,0.08885961558660682,0.0880807034517499,0.08687227975737044,0.09245859112238874,0.09156656594118484,0.09305039698319839,0.09053200481737389,0.08754126283679287
five_year,0.08552485898485296,0.08412218504135249,0.07996560234245575,0.0796849070229233,0.09849310813483036,0.08563388193504307,0.0803153835358954,0.0788529436058516,0.10547630100538385,0.09490415391532037,0.09187515283260339,0.08825952124638592,0.09892027484530264,0.10699773335038087,0.1123769178665357,0.11529459382497165,0.09206391458260388,0.0933639621835749,0.09593373017875972,0.09964570657272054,0.10089498874053349,0.10677830262243737,0.1092756592414108,0.11686730564102521,0.10841514346178793,0.10781841132942382,0.11081828501198987,0.11839694413748414,0.1257357000309196,0.12213918914363142,0.12556257509403457,0.13177386376529765,0.1120383450374971,0.1105736965315578,0.11040439436507343,0.11502483472512437,0.10996623807794781,0.11061758595755378,0.10904926442993279,0.10907255729455545
ten_year,0.11358982488856029,0.11076939039647282,0.10985935920961265,0.10911823209699989,0.09386776131520014,0.08327152497117707,0.08493201426765973,0.08723366639306018,0.08859348918372345,0.08182720380946518,0.08082928385888,0.07988142772290008,0.0867113841807905,0.09588472813803173,0.09996250175272392,0.10394448403445877,0.07645447799565197,0.07654978753242969,0.08217530076813206,0.08776774578453428,0.08766197638899764,0.09058361591573871,0.09683328309527739,0.10416540864710155,0.08371710871299864,0.09109169234108183,0.09838890172097492,0.1056062342131261,0.10931856354593728,0.1104809126463564,0.1123124280444816,0.11726807180530252,0.10122427131965406,0.10210276571594235,0.1025833485079426,0.10644537471237947,0.1006642206937578,0.10536203728275018,0.10652044950423512,0.10948983576470361
incep,0.12848677619930826,0.12093728874325027,0.11861780117627352,0.11831150428999493,0.1113068780616624,0.1063396797983831,0.1089988308832146,0.11156913224328924,0.10312456059323005,0.10117471292167601,0.10446812704367048,0.10329075938868137,0.10929501690234167,0.11567046395291292,0.11803391873340785,0.12119864666731406,0.10667751994479113,0.1074010837836259,0.1088846903917231,0.11358785710842767,0.10274357947314483,0.10494602989900792,0.11043263937819936,0.11651049468286034,0.09379012644696649,0.09833663442506468,0.10434242714259656,0.11073526599771344,0.11004742663805711,0.11084156237018306,0.11334397150228614,0.11571053140963117,0.10915244901376031,0.10959410123781121,0.11161513199868867,0.1133092587296336,0.10355151470582857,0.10572151475238245,0.108577786115712,0.10997895923178014
daily_sharpe,1.0213708858904584,0.9638417220150385,0.9236496746622482,0.8795871504225334,0.8832387723264115,0.8266727048201435,0.8157733354060581,0.8063516325174305,0.8249344761612041,0.7910313499431202,0.797028330780884,0.7676835133148902,0.8697712993527048,0.89938343407209,0.8907555763470496,0.889476879568649,0.8587408853665917,0.8449612569692302,0.8343159208277496,0.8402272216946742,0.8463222197183446,0.852727466425841,0.8681996896609377,0.8744635186599324,0.7686615633072863,0.8034312715772804,0.825264434401553,0.8299743242356824,0.8997103644891908,0.8916481148958176,0.8847385672937227,0.8604424266360439,0.8858667323529594,0.8809498626868097,0.8751292173023002,0.8522042995252093,0.8480260646998745,0.860377247070873,0.8588706399805303,0.8369668895595054
daily_sortino,1.6768839988111868,1.560761337224545,1.48042538216312,1.413699467466355,1.4297013392709625,1.3234045706211541,1.2999848357299153,1.2804665126407222,1.3255874090015294,1.253857546621513,1.257878971855735,1.207106885709093,1.4019780082124451,1.4444050813039135,1.4215121796896335,1.4118373531345088,1.3884250880394557,1.356530865667728,1.3293673416052705,1.3336064332874544,1.3578161762827947,1.3591595022826264,1.372453733691306,1.375731448890568,1.2292367857881001,1.2721212320220923,1.2986068034256897,1.3077650113099144,1.4384626115201722,1.4104833255679468,1.3873918858404755,1.342305629865137,1.4216157015321547,1.401412475455158,1.3822118999735218,1.3379612667120542,1.3650406148376855,1.3721076037427042,1.3609801552875531,1.3211905735321634
daily_mean,0.1314314855349003,0.12469543247767909,0.12310488868259951,0.12385259888855629,0.11617148827758231,0.11217048679316644,0.11542832185191776,0.11859859997544688,0.10866795826978476,0.10741894260747771,0.11093362559944374,0.11052940702276952,0.11431083478342877,0.1204959883975952,0.12325739080010456,0.12671673118055948,0.1117317086690594,0.11286172815459766,0.11477384350435767,0.11979190254079544,0.10775105622332856,0.11000590220686876,0.11560382456219394,0.122046057785547,0.09975313571593244,0.10393936497640184,0.11002082892778967,0.11694078017691006,0.1144665043432841,0.11550096071144401,0.11835944174173837,0.1215563552591983,0.113795951436133,0.1143896708655378,0.11671400874945255,0.11915043094832592,0.10858157973781356,0.11066957514219482,0.11381067156918492,0.11590850317093798
daily_vol,0.12868144897268619,0.12937335003198122,0.13328093113616413,0.14080764916706703,0.13152897259207927,0.135689113888877,0.14149558074788304,0.14708049837411744,0.13172919960318094,0.13579606246351902,0.13918404317040672,0.14397783084529045,0.1314263127197924,0.1339762150744005,0.13837397606375682,0.14246208540238917,0.130111085396105,0.13357029949446264,0.13756640696786313,0.14257084208624463,0.12731682296984714,0.1290047600647277,0.13315349675757343,0.13956678029585035,0.1297751058173496,0.12936932959100553,0.13331584924966763,0.14089686483325858,0.12722594832868497,0.1295364828141194,0.13377900107122204,0.1412719218581897,0.1284571903201269,0.12984810567613989,0.13336774323366635,0.1398143978089626,0.1280403801930802,0.1286291281167254,0.1325120061989369,0.13848636620731855
daily_skew,0.25475886091877037,-0.13257075992043513,-0.270524981351228,-0.11673355403029081,0.16594054218730367,-0.006189450669583604,-0.11515202177534212,-0.17347370396428735,0.14957292894697147,-0.053318744186972626,-0.1453014787362194,-0.18748745097596983,0.18389972385028341,0.034426002885006864,-0.07468873540057724,-0.13328929537651776,0.17645816165500136,-0.006798525460197667,-0.10480371108177837,-0.14073747398256456,-0.032474672446285505,-0.15162907779585105,-0.2620251830893423,-0.3023761063217212,0.1504829181280698,-0.13676048933484214,-0.252597697637975,-0.16642022185164412,-0.007301042054763514,-0.2197487008415279,-0.33293019328458295,-0.30229495714685145,0.15573407523212252,-0.04508731631202077,-0.1860523613830976,-0.214209790209471,0.1998581415456038,-0.06575102847842894,-0.1670217335331987,-0.1491905400610215
daily_kurt,23.659956860335576,15.27746621324551,13.732635081438506,17.390346647378273,21.670398346183124,19.626478406497295,18.022970736242254,17.566800735717965,21.920888062903543,19.4045265397795,18.842120182457315,18.112400965104946,22.405874938207784,20.125954256914945,18.753876687831575,19.362782191662976,21.64295486456477,18.125653723446877,18.67446241551373,20.072519322786547,15.953502984620023,14.956385070066428,15.4007926840283,16.385336599950865,21.816664499066334,17.46208805092032,15.830830064499096,17.45022029415602,19.62890198636865,16.274589838508188,15.649648596454423,17.62234544551471,24.028929017471487,20.885563718285496,17.81364884674515,18.471049473921305,23.76105700067187,18.88586244062654,17.27512448843861,18.24603899898701
best_day,0.12066149796274184,0.09407347609621564,0.08662104295107764,0.10613509635670271,0.12106306412321377,0.1158391731104722,0.11038475254219948,0.10663681929110291,0.12147779675888182,0.1157374869172525,0.1110472770887363,0.1060233201898153,0.12124719773048609,0.11543352671277662,0.11081668945149348,0.11154611679178261,0.11744440803442968,0.10793142113207654,0.108157236456069,0.1127369517568515,0.0969491069981101,0.09195982459178875,0.09405438915841047,0.09814591859221888,0.11709780037324902,0.10224907104896608,0.09710879928628446,0.10616097430466787,0.10818245054507525,0.0973858615861225,0.09381244086497764,0.1050252736140811,0.12079136292645476,0.11275077804762068,0.10363307487658302,0.10663466982561642,0.11961983940190124,0.10553815657304577,0.10086247654292313,0.10574711352109101
worst_day,-0.10240745368889526,-0.09520536187065687,-0.09662916257669785,-0.11011359675392873,-0.10279721950497056,-0.10548742714929571,-0.10744799758658741,-0.11074724813429282,-0.10310569955000004,-0.10515322537913274,-0.10805091560001978,-0.11004629186417825,-0.1029714963926156,-0.10504557155715799,-0.10777893419773388,-0.11322474634988611,-0.10092040979947592,-0.1016607261117175,-0.10722783758734311,-0.11492564170484654,-0.09120291607879738,-0.09422556706275897,-0.10064011180725374,-0.10809864767603505,-0.10099652268280679,-0.09918381689299971,-0.10143184239393743,-0.11017408527178763,-0.09675614102356189,-0.09667874125175879,-0.10014088474594263,-0.10962753762031296,-0.1024183819865856,-0.1039539443988956,-0.10414801991143241,-0.1105990341591403,-0.10157687024585926,-0.10054994423489927,-0.10326650950929228,-0.10979918806717726
monthly_sharpe,1.151595097011177,1.0510484809307967,0.9975088977674436,0.9644121310072157,0.9635236189260501,0.8850993260968685,0.8740700861552221,0.8717418077331773,0.9196923893884371,0.8737338640622813,0.8709979837143369,0.8422049986402852,0.9849297329839394,1.0180748414216876,1.0065088135270523,1.0048141615378414,0.9511651999529744,0.9352599330258253,0.9192563116215755,0.9259263198254777,0.9167655956610808,0.9175287281476955,0.9319288442718732,0.9335311500598816,0.8493254611123469,0.8583990410455364,0.873855494153128,0.8788071753723361,0.9971949733460991,0.9613056990667439,0.9461706966528781,0.9187735042573549,1.0074571214126924,0.9728994496529605,0.9422350644241606,0.9141856461284927,0.961902412712689,0.9470901413069399,0.9273784191378037,0.8973574759831814
monthly_sortino,2.49669141444576,2.2259552073923974,2.080279794968113,2.026075260987124,2.037157396000696,1.8997190230984708,1.930310853824467,1.9628269668477158,1.9256937580622255,1.8337762536476787,1.8761732205857697,1.7953103673699533,2.1557357813018574,2.270175237534739,2.218215174761562,2.2156520424127377,2.0504503976504918,2.0371977505508148,1.971629320957638,1.9568043477631885,1.9151672392481163,1.8939551090752067,1.9129732530335364,1.8746214603546196,1.676582581713567,1.7105172800316801,1.7566368467064144,1.7625551662447412,2.0450146594147225,1.9657152571404513,1.9338002987989904,1.8499964165229228,2.121606120197782,2.0426048622677344,1.9525103895061928,1.8499962954324733,1.9905668081433319,1.95138676731469,1.8930007609632682,1.8082966713363213
monthly_mean,0.12751628142368016,0.12125126780220791,0.11969128362543618,0.11992354933913764,0.11272178911082611,0.10888643639199547,0.1118936593126677,0.1146483291401155,0.10495491970764578,0.1036765092183559,0.10718351004130278,0.10652518429939195,0.11034512523956856,0.11637498755511852,0.11895494210707189,0.12220519056756157,0.10815025971783959,0.10913715916026707,0.1109538834886814,0.11574288008372643,0.10461869749653682,0.10690790380000142,0.11237214335983142,0.11867993214519851,0.09635133325041387,0.1010007160674248,0.10705725444746032,0.11372205219859087,0.11098022836423171,0.11231798044087182,0.1151467276169301,0.11813257857707217,0.10991598663038718,0.11083895938484492,0.11341047146657748,0.11569998978661365,0.10479694818199187,0.10724120444660637,0.11051319492230247,0.11252741640124292
monthly_vol,0.11073013575225608,0.1153622026025185,0.11999019145926522,0.12434886028848632,0.1169891291678626,0.12302171426586143,0.12801451632426306,0.13151638262966853,0.1141195914184275,0.11865914036607109,0.12305827573127422,0.1264836761493623,0.11203349999930186,0.11430887280605719,0.11818569346673155,0.12161969371583074,0.113702919033609,0.11669179369972375,0.1206996156414285,0.12500225731302475,0.11411717236301405,0.11651722776661913,0.12058017524677979,0.127130125371377,0.11344453647277238,0.11766172984583623,0.1225113936615021,0.12940501100302088,0.11129240653092774,0.11683898321825462,0.12169762604598397,0.1285763880104039,0.10910239681095216,0.11392642829059248,0.12036324665532097,0.12656071584212064,0.10894758844241896,0.11323230996641834,0.11916731362483943,0.125398650385069
monthly_skew,0.32779523574587865,0.3376657490997168,0.3575594224491316,0.42989577488086705,0.39743857294771734,0.5543118104859448,0.6675801005234396,0.7610962192705092,0.33441601442481317,0.42172298898166255,0.5506923372044731,0.547612317486771,0.34841508759380413,0.35981385946385835,0.33011931826674334,0.3614427746944306,0.32697472175589626,0.38803536788595744,0.3796247115839664,0.35868850864589735,0.24364726161526096,0.20359667743240836,0.22972515515197028,0.21270291977299585,0.09475798020876296,0.16670697949763902,0.2409154623225265,0.2856405912836966,0.10124888812920661,0.1576886822093202,0.23053736174108144,0.2476205568815386,0.20459721915832424,0.2640053064093275,0.29310896645121337,0.2874567260889158,0.19270311691936387,0.23152425239105465,0.2841848737124476,0.337090798437824
monthly_kurt,1.076271881491365,1.2470662882230488,1.4794932958477829,1.7447569757944899,1.0687072130299398,1.5140508288801233,1.692763041435089,1.9371793566597195,0.6297908123334457,0.9278361157160027,1.2328560627704523,1.4390612033716095,0.48574427581044244,0.4126830786442781,0.5104282424162845,0.7502886345857718,0.42327491116526383,0.49498961210419923,0.796924621454489,1.0673848592589006,0.4681248392064101,0.6583559973907427,1.0766821954495414,1.6858517072442827,0.7247819250399514,1.0194005736944383,1.254388233187092,1.7439175099252293,0.6037034980632172,1.0099107767668518,1.3728806409100849,1.8347484360936437,0.4367326890013685,0.8621736329067757,1.3324593068430022,1.9470524889491236,0.4078188295838978,0.8888066805457133,1.5031122068411409,2.219982721130829
best_month,0.10710680201195655,0.11010349953687437,0.11665195735185407,0.13372584894534656,0.11636568103471823,0.13102610189382746,0.1364908664504818,0.14935120299086457,0.1076374861181737,0.11443073939670834,0.1357446517294063,0.13800687037585124,0.10787229234901252,0.11073652519290977,0.12288085739440091,0.13389425347758332,0.09929621665165622,0.11080167676589592,0.12174256975298614,0.13369183452380073,0.09889456818431941,0.10981893931441133,0.12190657991361542,0.13393718277659294,0.09902245687104982,0.10926808166694402,0.12095983183728709,0.13399547563137637,0.0985776690522655,0.11121928252663427,0.1223616022062215,0.13352936894072598,0.09817207400801475,0.10960922710962384,0.123103269178511,0.1365155515069314,0.09955634719118622,0.11455803978016643,0.13166983925671327,0.1482908393107618
worst_month,-0.08694148841681204,-0.09365722097936124,-0.09994065802998364,-0.10651455438179436,-0.07999925006457242,-0.08182232255888267,-0.08265680781439455,-0.08436653870517496,-0.07178522348598892,-0.07862070086903683,-0.06671152412160453,-0.08852552733727159,-0.06928801721978461,-0.06760322028698151,-0.07529624567657,-0.07858461581950982,-0.079971940131643,-0.07123770577496391,-0.08815958125108347,-0.09384539079445076,-0.07994980360884019,-0.08352205973000537,-0.09473129689093163,-0.10520390935086121,-0.09267979524530223,-0.09511472063745319,-0.09911151994427692,-0.11012693438706456,-0.08487603447253989,-0.09156391057819968,-0.09536981011215329,-0.10761351387581397,-0.06848048624411673,-0.0804639979101911,-0.09373444565028743,-0.10383079408297213,-0.06755987708744249,-0.07887328031505259,-0.09087635936293526,-0.10341654350276708
