,cagr,mdd
2018-01-09,12.843698545101967,-18.817650284830222
2018-01-10,13.003322361598336,-18.817650284830222
2018-01-11,12.963431663383563,-18.817650284830222
2018-01-12,12.748884961481167,-18.817650284830222
2018-01-15,12.598772045188289,-18.817650284830222
2018-01-16,12.442791278516108,-18.817650284830222
2018-01-17,12.652991055513919,-18.817650284830222
2018-01-18,12.357898567513637,-18.817650284830222
2018-01-19,12.473730404176742,-18.817650284830222
2018-01-22,12.505295180310894,-18.817650284830222
2018-01-23,12.001319559210266,-18.817650284830222
2018-01-24,11.987336545148054,-18.817650284830222
2018-01-25,12.010604135441039,-18.817650284830222
2018-01-26,12.032423807803095,-18.817650284830222
2018-01-29,11.76488091439336,-18.817650284830222
2018-01-30,12.22416995631892,-18.817650284830222
2018-01-31,12.405567887684033,-18.817650284830222
2018-02-01,12.375139986503857,-18.817650284830222
2018-02-02,12.621078684615327,-18.817650284830222
2018-02-05,13.566220506308158,-18.817650284830222
2018-02-06,14.490772731035806,-18.817650284830222
2018-02-07,14.473180885564908,-18.817650284830222
2018-02-08,14.188311328910697,-18.817650284830222
2018-02-09,15.058231287599222,-18.817650284830222
2018-02-12,14.737105364898518,-18.817650284830222
2018-02-13,14.695875426148541,-18.817650284830222
2018-02-14,14.358010433235503,-18.817650284830222
2018-02-19,13.956705540539204,-18.817650284830222
2018-02-20,14.011290230115492,-18.817650284830222
2018-02-21,13.974538234333034,-18.817650284830222
2018-02-22,14.351113957123363,-18.817650284830222
2018-02-23,13.99152750674848,-18.817650284830222
2018-02-26,13.620542288269188,-18.817650284830222
2018-02-27,13.286156273825501,-18.817650284830222
2018-02-28,13.57026028029571,-18.817650284830222
2018-03-02,14.340071920690756,-18.817650284830222
2018-03-05,14.599618640847556,-18.817650284830222
2018-03-06,14.250739934004342,-18.817650284830222
2018-03-07,14.589581790638363,-18.817650284830222
2018-03-08,14.363848950549363,-18.817650284830222
2018-03-09,14.229412258768814,-18.817650284830222
2018-03-12,13.775922232433668,-18.817650284830222
2018-03-13,13.755196321486496,-18.817650284830222
2018-03-14,14.02800027444302,-18.817650284830222
2018-03-15,14.096825091029919,-18.817650284830222
2018-03-16,14.129117938893753,-18.817650284830222
2018-03-19,14.202299408734053,-18.817650284830222
2018-03-20,14.495000621827337,-18.817650284830222
2018-03-21,14.42299710098689,-18.817650284830222
2018-03-22,14.480012290192157,-18.817650284830222
2018-03-23,15.21993174266174,-18.817650284830222
2018-03-26,15.43819450381032,-18.817650284830222
2018-03-27,15.251880795849226,-18.817650284830222
2018-03-28,15.800347473237553,-18.817650284830222
2018-03-29,15.948481412742943,-18.817650284830222
2018-03-30,15.825958893292569,-18.817650284830222
2018-04-02,16.087471026383902,-18.817650284830222
2018-04-03,16.222281673549087,-18.817650284830222
2018-04-04,16.461232741517296,-18.817650284830222
2018-04-05,16.00947116786675,-18.817650284830222
2018-04-06,15.789107830052206,-18.817650284830222
2018-04-09,15.90505553787127,-18.817650284830222
2018-04-10,15.853748292416348,-18.817650284830222
2018-04-11,15.83906136609916,-18.817650284830222
2018-04-12,15.769732839035822,-18.817650284830222
2018-04-13,15.61736939203402,-18.817650284830222
2018-04-16,15.591659441242989,-18.817650284830222
2018-04-17,15.4689850833029,-18.817650284830222
2018-04-18,15.158962931233866,-18.817650284830222
2018-04-19,15.391063504105528,-18.817650284830222
2018-04-20,15.486265047936776,-18.817650284830222
2018-04-23,15.675006349851927,-18.817650284830222
2018-04-24,15.425958418601105,-18.817650284830222
2018-04-25,15.699392836694702,-18.817650284830222
2018-04-26,15.545284625670973,-18.817650284830222
2018-04-27,15.510968350282717,-18.817650284830222
2018-04-30,15.741859374628486,-18.817650284830222
2018-05-02,15.68713530744279,-18.817650284830222
2018-05-03,15.620566601629937,-18.817650284830222
2018-05-04,15.678497149694559,-18.817650284830222
2018-05-08,15.797291628882991,-18.817650284830222
2018-05-09,15.697646337775705,-18.817650284830222
2018-05-10,15.861241577323536,-18.817650284830222
2018-05-11,16.000493306634823,-18.817650284830222
2018-05-14,16.139160627095663,-18.817650284830222
2018-05-15,16.017134893086716,-18.817650284830222
2018-05-16,15.88995624688918,-18.817650284830222
2018-05-17,15.759245369278085,-18.817650284830222
2018-05-18,15.794529378590806,-18.817650284830222
2018-05-21,15.612594792797596,-18.817650284830222
2018-05-23,15.765644420756875,-18.817650284830222
2018-05-24,15.660256118159953,-18.817650284830222
2018-05-25,15.705344929671682,-18.817650284830222
2018-05-28,15.929550231148903,-18.817650284830222
2018-05-29,15.767586133477174,-18.817650284830222
2018-05-30,15.674152847338974,-18.817650284830222
2018-05-31,15.71062240574137,-18.817650284830222
2018-06-01,15.817996446055616,-18.817650284830222
2018-06-04,15.962825857377517,-18.817650284830222
