,cagr,mdd
1986-03-25,18.2898534021829,-34.8083897445268
1986-03-26,18.291384969006064,-34.8083897445268
1986-03-27,18.292916791798163,-34.8083897445268
1986-03-28,18.294448870623214,-34.8083897445268
1986-03-29,18.295981205545342,-34.8083897445268
1986-03-31,18.299046643937046,-34.8083897445268
1986-04-01,18.300579747534872,-34.8083897445268
1986-04-02,18.30211310748624,-34.8083897445268
1986-04-03,18.303646723855316,-34.8083897445268
1986-04-04,18.305180596706293,-34.8083897445268
1986-04-07,18.30978375479284,-34.8083897445268
1986-04-08,18.311318654213782,-34.8083897445268
1986-04-09,18.3128538104379,-34.8083897445268
1986-04-10,18.31438922352957,-34.8083897445268
1986-04-11,18.315924893553092,-34.8083897445268
1986-04-12,18.31746082057284,-34.8083897445268
1986-04-14,18.320533445858644,-34.8083897445268
